event_id,entity_id,resource_id,action_type,timestamp,action_hour,action_day_of_week,session_id,session_duration_seconds,actions_per_minute,action_sequence_entropy,geo_ip_country,geo_ip_change_flag
evt_ent_bg_099_0003,ent_bg_099,res_gh,write,2025-11-03T18:13:03,18,Monday,sess_ent_bg_099_0003,2864,0.15,0.63,US,false
evt_ent_bg_099_0004,ent_bg_099,res_admin,write,2025-11-29T08:56:58,8,Saturday,sess_ent_bg_099_0004,911,0.26,0.55,US,false
evt_ent_bg_099_0005,ent_bg_099,res_gh,write,2026-03-02T17:40:00,17,Monday,sess_ent_bg_099_0005,2309,0.21,0.63,US,false
evt_ent_bg_099_0006,ent_bg_099,res_proddb,read,2026-01-17T18:45:32,18,Saturday,sess_ent_bg_099_0006,175,0.22,0.66,US,false
evt_ent_bg_099_0007,ent_bg_099,res_hr,read,2026-01-19T13:37:37,13,Monday,sess_ent_bg_099_0007,652,0.58,0.57,US,false
evt_ent_bg_099_0008,ent_bg_099,res_pay,write,2026-01-20T10:05:48,10,Tuesday,sess_ent_bg_099_0008,3401,0.3,0.92,US,false
evt_ent_bg_099_0009,ent_bg_099,res_proddb,write,2026-01-17T09:29:15,9,Saturday,sess_ent_bg_099_0009,2868,0.46,0.74,US,false
evt_ent_bg_099_0010,ent_bg_099,res_admin,login,2025-11-13T09:16:38,9,Thursday,sess_ent_bg_099_0010,891,0.17,0.59,US,false
evt_ent_bg_099_0011,ent_bg_099,res_gh,login,2026-02-04T10:17:30,10,Wednesday,sess_ent_bg_099_0011,1316,0.31,0.46,US,false
evt_ent_bg_099_0012,ent_bg_099,res_proddb,read,2025-10-10T10:45:22,10,Friday,sess_ent_bg_099_0012,1531,0.45,0.5,US,false
evt_ent_bg_099_0013,ent_bg_099,res_gh,login,2026-02-26T09:02:02,9,Thursday,sess_ent_bg_099_0013,2046,0.23,0.84,US,false
evt_ent_bg_099_0014,ent_bg_099,res_proddb,read,2025-12-31T19:23:36,19,Wednesday,sess_ent_bg_099_0014,3393,0.3,1.08,US,false
evt_ent_bg_099_0015,ent_bg_099,res_pay,write,2026-01-27T08:35:36,8,Tuesday,sess_ent_bg_099_0015,2565,0.15,0.59,US,false
evt_ent_bg_099_0016,ent_bg_099,res_gh,write,2026-03-05T13:20:01,13,Thursday,sess_ent_bg_099_0016,1779,0.15,0.57,US,false
evt_ent_bg_099_0017,ent_bg_099,res_hr,write,2026-01-28T09:55:09,9,Wednesday,sess_ent_bg_099_0017,1090,0.43,0.6,US,false
evt_ent_bg_099_0018,ent_bg_099,res_admin,read,2025-12-23T11:26:35,11,Tuesday,sess_ent_bg_099_0018,1137,0.44,0.59,US,false
evt_ent_bg_099_0019,ent_bg_099,res_proddb,write,2026-01-02T12:23:20,12,Friday,sess_ent_bg_099_0019,1483,0.13,0.8,US,false
evt_ent_bg_099_0020,ent_bg_099,res_gh,read,2025-12-13T13:00:31,13,Saturday,sess_ent_bg_099_0020,3266,0.37,0.68,US,false
evt_ent_bg_100_0000,ent_bg_100,res_fin,write,2025-10-09T18:40:54,18,Thursday,sess_ent_bg_100_0000,2562,0.18,0.93,US,false
evt_ent_bg_100_0001,ent_bg_100,res_proddb,login,2025-10-03T09:07:00,9,Friday,sess_ent_bg_100_0001,221,0.34,0.57,US,false
evt_ent_bg_100_0002,ent_bg_100,res_fin,login,2026-01-27T09:58:26,9,Tuesday,sess_ent_bg_100_0002,2410,0.16,0.77,US,false
evt_ent_bg_100_0003,ent_bg_100,res_pay,read,2025-11-10T14:47:17,14,Monday,sess_ent_bg_100_0003,3312,0.13,0.79,US,false
evt_ent_bg_100_0004,ent_bg_100,res_gh,write,2025-12-25T16:35:20,16,Thursday,sess_ent_bg_100_0004,2337,0.37,0.61,US,false
evt_ent_bg_100_0005,ent_bg_100,res_pay,login,2025-10-19T09:03:25,9,Sunday,sess_ent_bg_100_0005,770,0.45,0.73,US,false
evt_ent_bg_100_0006,ent_bg_100,res_fin,login,2025-10-27T18:47:47,18,Monday,sess_ent_bg_100_0006,805,0.31,0.66,US,false
evt_ent_bg_100_0007,ent_bg_100,res_gh,read,2025-12-24T11:26:45,11,Wednesday,sess_ent_bg_100_0007,2181,0.39,0.68,US,false
evt_ent_bg_100_0008,ent_bg_100,res_gh,read,2026-02-01T18:56:17,18,Sunday,sess_ent_bg_100_0008,173,0.52,0.5,US,false
evt_ent_bg_100_0009,ent_bg_100,res_proddb,read,2026-03-04T17:27:56,17,Wednesday,sess_ent_bg_100_0009,757,0.45,0.81,US,false
evt_ent_bg_100_0010,ent_bg_100,res_gh,login,2026-01-02T12:11:23,12,Friday,sess_ent_bg_100_0010,1975,0.38,0.64,US,false
evt_ent_bg_100_0011,ent_bg_100,res_gh,login,2025-10-19T15:16:00,15,Sunday,sess_ent_bg_100_0011,3439,0.45,0.54,US,false
evt_ent_bg_100_0012,ent_bg_100,res_gh,read,2025-10-04T11:26:20,11,Saturday,sess_ent_bg_100_0012,1996,0.49,0.85,US,false
evt_ent_bg_100_0013,ent_bg_100,res_hr,read,2026-01-31T16:32:32,16,Saturday,sess_ent_bg_100_0013,747,0.37,0.75,US,false
evt_ent_bg_100_0014,ent_bg_100,res_hr,login,2026-01-28T13:33:03,13,Wednesday,sess_ent_bg_100_0014,2219,0.5,0.79,US,false
evt_ent_bg_100_0015,ent_bg_100,res_gh,read,2026-02-18T18:41:48,18,Wednesday,sess_ent_bg_100_0015,609,0.32,0.82,US,false
evt_ent_bg_100_0016,ent_bg_100,res_gh,login,2026-03-08T12:12:55,12,Sunday,sess_ent_bg_100_0016,2763,0.36,0.58,US,false
evt_ent_bg_100_0017,ent_bg_100,res_pay,login,2025-11-27T15:32:00,15,Thursday,sess_ent_bg_100_0017,2946,0.52,0.76,US,false
evt_ent_bg_100_0018,ent_bg_100,res_gh,write,2025-09-25T13:24:19,13,Thursday,sess_ent_bg_100_0018,3552,0.28,0.85,US,false
evt_ent_bg_100_0019,ent_bg_100,res_pay,read,2025-10-25T10:57:07,10,Saturday,sess_ent_bg_100_0019,666,0.38,0.77,US,false
evt_ent_bg_100_0020,ent_bg_100,res_admin,read,2025-12-06T10:23:43,10,Saturday,sess_ent_bg_100_0020,460,0.52,0.72,US,false
evt_ent_bg_100_0021,ent_bg_100,res_admin,read,2025-10-05T08:39:35,8,Sunday,sess_ent_bg_100_0021,2398,0.11,0.64,US,false
evt_ent_bg_100_0022,ent_bg_100,res_fin,read,2025-11-16T07:59:44,7,Sunday,sess_ent_bg_100_0022,124,0.45,0.74,US,false
evt_ent_bg_100_0023,ent_bg_100,res_fin,read,2025-11-04T08:23:10,8,Tuesday,sess_ent_bg_100_0023,2034,0.42,0.48,US,false
evt_ent_bg_100_0024,ent_bg_100,res_fin,read,2026-02-22T14:52:18,14,Sunday,sess_ent_bg_100_0024,1046,0.21,0.89,US,false
evt_ent_bg_100_0025,ent_bg_100,res_admin,login,2025-11-15T16:24:28,16,Saturday,sess_ent_bg_100_0025,2774,0.56,0.67,US,false
evt_ent_bg_100_0026,ent_bg_100,res_proddb,login,2025-11-23T08:42:03,8,Sunday,sess_ent_bg_100_0026,495,0.12,0.86,US,false
evt_ent_bg_101_0000,ent_bg_101,res_pay,read,2025-11-13T18:19:16,18,Thursday,sess_ent_bg_101_0000,739,0.29,0.4,US,false
evt_ent_bg_101_0001,ent_bg_101,res_admin,read,2025-09-16T17:39:48,17,Tuesday,sess_ent_bg_101_0001,2860,0.42,0.76,US,false
evt_ent_bg_101_0002,ent_bg_101,res_admin,login,2025-12-26T08:22:49,8,Friday,sess_ent_bg_101_0002,1925,0.25,0.72,US,false
evt_ent_bg_101_0003,ent_bg_101,res_pay,login,2025-09-15T12:05:57,12,Monday,sess_ent_bg_101_0003,1998,0.57,0.95,US,false
evt_ent_bg_101_0004,ent_bg_101,res_gh,write,2025-11-15T19:27:50,19,Saturday,sess_ent_bg_101_0004,2468,0.49,0.67,US,false
evt_ent_bg_101_0005,ent_bg_101,res_hr,login,2025-09-14T16:28:24,16,Sunday,sess_ent_bg_101_0005,3165,0.44,0.46,US,false
evt_ent_bg_101_0006,ent_bg_101,res_fin,read,2025-10-24T12:21:31,12,Friday,sess_ent_bg_101_0006,1353,0.4,0.93,US,false
evt_ent_bg_101_0007,ent_bg_101,res_proddb,write,2026-02-25T19:23:33,19,Wednesday,sess_ent_bg_101_0007,3083,0.3,0.58,US,false
evt_ent_bg_101_0008,ent_bg_101,res_fin,login,2025-10-09T16:02:32,16,Thursday,sess_ent_bg_101_0008,3476,0.5,0.69,US,false
evt_ent_bg_101_0009,ent_bg_101,res_admin,login,2025-10-31T13:10:18,13,Friday,sess_ent_bg_101_0009,2880,0.28,0.7,US,false
evt_ent_bg_101_0010,ent_bg_101,res_gh,login,2025-10-15T16:36:35,16,Wednesday,sess_ent_bg_101_0010,868,0.23,0.83,US,false
evt_ent_bg_101_0011,ent_bg_101,res_admin,write,2026-01-05T12:09:28,12,Monday,sess_ent_bg_101_0011,567,0.15,0.87,US,false
evt_ent_bg_101_0012,ent_bg_101,res_admin,login,2026-02-22T18:33:23,18,Sunday,sess_ent_bg_101_0012,2308,0.23,0.85,US,false
evt_ent_bg_101_0013,ent_bg_101,res_hr,write,2025-09-16T13:57:32,13,Tuesday,sess_ent_bg_101_0013,2857,0.6,0.65,US,false
evt_ent_bg_101_0014,ent_bg_101,res_hr,read,2026-01-25T08:15:22,8,Sunday,sess_ent_bg_101_0014,602,0.35,0.8,US,false
evt_ent_bg_101_0015,ent_bg_101,res_gh,write,2026-01-14T07:52:42,7,Wednesday,sess_ent_bg_101_0015,2964,0.2,0.64,US,false
evt_ent_bg_101_0016,ent_bg_101,res_fin,login,2025-10-23T07:56:48,7,Thursday,sess_ent_bg_101_0016,725,0.43,1.05,US,false
evt_ent_bg_101_0017,ent_bg_101,res_hr,read,2025-11-21T11:09:22,11,Friday,sess_ent_bg_101_0017,2834,0.57,0.99,US,false
evt_ent_bg_101_0018,ent_bg_101,res_hr,write,2025-12-23T15:52:10,15,Tuesday,sess_ent_bg_101_0018,2103,0.56,0.72,US,false
evt_ent_bg_101_0019,ent_bg_101,res_pay,login,2025-10-19T08:45:39,8,Sunday,sess_ent_bg_101_0019,3227,0.5,0.48,US,false
evt_ent_bg_101_0020,ent_bg_101,res_gh,read,2025-10-04T18:34:17,18,Saturday,sess_ent_bg_101_0020,1703,0.1,0.74,US,false
evt_ent_bg_101_0021,ent_bg_101,res_gh,login,2026-01-23T16:15:59,16,Friday,sess_ent_bg_101_0021,2093,0.46,0.9,US,false
evt_ent_bg_101_0022,ent_bg_101,res_fin,read,2026-01-21T08:16:27,8,Wednesday,sess_ent_bg_101_0022,870,0.35,0.59,US,false
evt_ent_bg_101_0023,ent_bg_101,res_proddb,login,2025-10-22T07:51:17,7,Wednesday,sess_ent_bg_101_0023,2665,0.52,0.77,US,false
evt_ent_bg_101_0024,ent_bg_101,res_hr,write,2025-11-19T16:58:32,16,Wednesday,sess_ent_bg_101_0024,2654,0.33,0.85,US,false
evt_ent_bg_101_0025,ent_bg_101,res_proddb,read,2025-10-21T15:29:30,15,Tuesday,sess_ent_bg_101_0025,1261,0.26,0.69,US,false
evt_ent_bg_101_0026,ent_bg_101,res_fin,login,2025-12-23T08:15:17,8,Tuesday,sess_ent_bg_101_0026,2620,0.56,0.86,US,false
evt_ent_bg_101_0027,ent_bg_101,res_admin,login,2026-02-02T18:59:37,18,Monday,sess_ent_bg_101_0027,1823,0.6,0.9,US,false
evt_ent_bg_101_0028,ent_bg_101,res_gh,read,2025-10-05T13:11:44,13,Sunday,sess_ent_bg_101_0028,2837,0.6,0.59,US,false
evt_ent_bg_101_0029,ent_bg_101,res_gh,login,2025-09-11T16:13:16,16,Thursday,sess_ent_bg_101_0029,2233,0.4,0.92,US,false
evt_ent_bg_101_0030,ent_bg_101,res_gh,write,2025-10-24T11:50:18,11,Friday,sess_ent_bg_101_0030,1112,0.31,0.88,US,false
evt_ent_bg_101_0031,ent_bg_101,res_fin,read,2025-09-18T12:26:07,12,Thursday,sess_ent_bg_101_0031,1797,0.38,0.51,US,false
evt_ent_bg_101_0032,ent_bg_101,res_fin,read,2025-09-10T10:55:57,10,Wednesday,sess_ent_bg_101_0032,235,0.43,0.84,US,false
evt_ent_bg_101_0033,ent_bg_101,res_fin,read,2025-12-13T16:16:33,16,Saturday,sess_ent_bg_101_0033,1070,0.15,0.93,US,false
evt_ent_bg_101_0034,ent_bg_101,res_pay,login,2025-11-13T17:59:19,17,Thursday,sess_ent_bg_101_0034,336,0.21,0.75,US,false
evt_ent_bg_101_0035,ent_bg_101,res_admin,write,2025-11-16T17:11:51,17,Sunday,sess_ent_bg_101_0035,3193,0.55,0.84,US,false
evt_ent_bg_101_0036,ent_bg_101,res_gh,read,2025-09-23T09:18:19,9,Tuesday,sess_ent_bg_101_0036,1833,0.19,0.76,US,false
evt_ent_bg_101_0037,ent_bg_101,res_pay,write,2026-02-20T19:51:06,19,Friday,sess_ent_bg_101_0037,433,0.2,0.64,US,false
evt_ent_bg_101_0038,ent_bg_101,res_hr,login,2026-01-20T15:57:31,15,Tuesday,sess_ent_bg_101_0038,1738,0.31,0.53,US,false
evt_ent_bg_102_0000,ent_bg_102,res_fin,write,2026-03-01T18:15:09,18,Sunday,sess_ent_bg_102_0000,2098,0.32,0.72,US,false
evt_ent_bg_102_0001,ent_bg_102,res_pay,write,2026-02-16T18:00:26,18,Monday,sess_ent_bg_102_0001,2319,0.21,0.82,US,false
evt_ent_bg_102_0002,ent_bg_102,res_proddb,write,2026-01-11T11:40:40,11,Sunday,sess_ent_bg_102_0002,3004,0.28,0.71,US,false
evt_ent_bg_102_0003,ent_bg_102,res_gh,read,2026-01-23T10:41:08,10,Friday,sess_ent_bg_102_0003,2759,0.46,1.02,US,false
evt_ent_bg_102_0004,ent_bg_102,res_pay,read,2026-02-27T07:16:21,7,Friday,sess_ent_bg_102_0004,2293,0.28,0.61,US,false
evt_ent_bg_102_0005,ent_bg_102,res_admin,write,2026-02-04T19:29:14,19,Wednesday,sess_ent_bg_102_0005,2861,0.51,0.65,US,false
evt_ent_bg_102_0006,ent_bg_102,res_gh,login,2026-01-24T15:22:52,15,Saturday,sess_ent_bg_102_0006,1398,0.45,0.71,US,false
evt_ent_bg_102_0007,ent_bg_102,res_proddb,read,2026-01-28T12:21:21,12,Wednesday,sess_ent_bg_102_0007,2254,0.4,0.66,US,false
evt_ent_bg_102_0008,ent_bg_102,res_gh,read,2025-09-10T17:14:37,17,Wednesday,sess_ent_bg_102_0008,2779,0.12,0.82,US,false
evt_ent_bg_102_0009,ent_bg_102,res_proddb,write,2025-10-17T15:54:04,15,Friday,sess_ent_bg_102_0009,1845,0.42,0.79,US,false
evt_ent_bg_102_0010,ent_bg_102,res_gh,login,2025-12-25T13:55:41,13,Thursday,sess_ent_bg_102_0010,2281,0.3,0.77,US,false
evt_ent_bg_102_0011,ent_bg_102,res_proddb,write,2025-12-01T16:00:19,16,Monday,sess_ent_bg_102_0011,2869,0.56,0.4,US,false
evt_ent_bg_102_0012,ent_bg_102,res_gh,write,2025-12-31T18:42:27,18,Wednesday,sess_ent_bg_102_0012,1054,0.2,0.65,US,false
evt_ent_bg_102_0013,ent_bg_102,res_hr,write,2026-02-18T18:10:18,18,Wednesday,sess_ent_bg_102_0013,1472,0.28,0.5,US,false
evt_ent_bg_102_0014,ent_bg_102,res_fin,write,2025-11-09T18:28:01,18,Sunday,sess_ent_bg_102_0014,3597,0.31,0.82,US,false
evt_ent_bg_102_0015,ent_bg_102,res_hr,write,2025-12-31T12:37:53,12,Wednesday,sess_ent_bg_102_0015,3568,0.24,0.89,US,false
evt_ent_bg_102_0016,ent_bg_102,res_gh,read,2026-01-27T13:17:02,13,Tuesday,sess_ent_bg_102_0016,218,0.42,0.62,US,false
evt_ent_bg_102_0017,ent_bg_102,res_pay,login,2026-02-15T09:45:03,9,Sunday,sess_ent_bg_102_0017,2478,0.36,0.64,US,false
evt_ent_bg_102_0018,ent_bg_102,res_hr,read,2025-09-12T08:15:46,8,Friday,sess_ent_bg_102_0018,493,0.53,0.57,US,false
evt_ent_bg_102_0019,ent_bg_102,res_hr,login,2026-01-04T12:27:35,12,Sunday,sess_ent_bg_102_0019,1432,0.55,0.83,US,false
evt_ent_bg_102_0020,ent_bg_102,res_hr,write,2025-10-19T19:04:02,19,Sunday,sess_ent_bg_102_0020,189,0.57,0.63,US,false
evt_ent_bg_102_0021,ent_bg_102,res_pay,read,2025-11-11T11:53:51,11,Tuesday,sess_ent_bg_102_0021,1773,0.33,0.78,US,false
evt_ent_bg_102_0022,ent_bg_102,res_gh,login,2026-02-03T17:41:28,17,Tuesday,sess_ent_bg_102_0022,2215,0.48,0.82,US,false
evt_ent_bg_102_0023,ent_bg_102,res_admin,write,2025-12-01T12:38:27,12,Monday,sess_ent_bg_102_0023,1627,0.33,0.76,US,false
evt_ent_bg_102_0024,ent_bg_102,res_proddb,read,2025-10-11T17:57:18,17,Saturday,sess_ent_bg_102_0024,1515,0.38,0.59,US,false
evt_ent_bg_102_0025,ent_bg_102,res_proddb,write,2025-12-04T07:57:21,7,Thursday,sess_ent_bg_102_0025,1103,0.44,0.61,US,false
evt_ent_bg_102_0026,ent_bg_102,res_admin,login,2025-11-29T09:36:45,9,Saturday,sess_ent_bg_102_0026,1934,0.16,0.4,US,false
evt_ent_bg_102_0027,ent_bg_102,res_hr,read,2025-12-25T08:35:14,8,Thursday,sess_ent_bg_102_0027,777,0.44,0.67,US,false
evt_ent_bg_102_0028,ent_bg_102,res_proddb,login,2026-02-03T18:54:42,18,Tuesday,sess_ent_bg_102_0028,3433,0.57,1.0,US,false
evt_ent_bg_102_0029,ent_bg_102,res_fin,read,2025-10-24T17:32:10,17,Friday,sess_ent_bg_102_0029,2782,0.26,0.59,US,false
evt_ent_bg_102_0030,ent_bg_102,res_pay,login,2026-02-19T16:40:45,16,Thursday,sess_ent_bg_102_0030,1346,0.52,0.61,US,false
evt_ent_bg_102_0031,ent_bg_102,res_pay,login,2025-12-23T12:09:03,12,Tuesday,sess_ent_bg_102_0031,3353,0.5,0.79,US,false
evt_ent_bg_103_0000,ent_bg_103,res_fin,write,2025-12-24T17:53:50,17,Wednesday,sess_ent_bg_103_0000,1146,0.15,0.72,US,false
evt_ent_bg_103_0001,ent_bg_103,res_admin,login,2025-10-18T07:23:45,7,Saturday,sess_ent_bg_103_0001,1568,0.34,0.64,US,false
evt_ent_bg_103_0002,ent_bg_103,res_admin,login,2025-12-17T16:36:03,16,Wednesday,sess_ent_bg_103_0002,1276,0.56,0.37,US,false
evt_ent_bg_103_0003,ent_bg_103,res_admin,login,2026-02-14T09:51:58,9,Saturday,sess_ent_bg_103_0003,750,0.26,0.74,US,false
evt_ent_bg_103_0004,ent_bg_103,res_hr,login,2025-11-24T07:05:35,7,Monday,sess_ent_bg_103_0004,3321,0.16,0.78,US,false
evt_ent_bg_103_0005,ent_bg_103,res_admin,read,2026-01-08T11:51:32,11,Thursday,sess_ent_bg_103_0005,2057,0.13,0.47,US,false
evt_ent_bg_103_0006,ent_bg_103,res_hr,read,2026-01-13T16:49:43,16,Tuesday,sess_ent_bg_103_0006,2954,0.19,0.52,US,false
evt_ent_bg_103_0007,ent_bg_103,res_proddb,login,2026-02-14T09:31:15,9,Saturday,sess_ent_bg_103_0007,595,0.48,0.75,US,false
evt_ent_bg_104_0000,ent_bg_104,res_hr,read,2025-09-24T15:45:04,15,Wednesday,sess_ent_bg_104_0000,2894,0.31,0.73,US,false
evt_ent_bg_104_0001,ent_bg_104,res_hr,write,2026-02-07T16:06:43,16,Saturday,sess_ent_bg_104_0001,267,0.36,0.62,US,false
evt_ent_bg_104_0002,ent_bg_104,res_proddb,read,2026-02-19T17:13:12,17,Thursday,sess_ent_bg_104_0002,2420,0.46,0.68,US,false
evt_ent_bg_104_0003,ent_bg_104,res_admin,read,2026-01-29T10:48:27,10,Thursday,sess_ent_bg_104_0003,2123,0.13,0.64,US,false
evt_ent_bg_104_0004,ent_bg_104,res_fin,read,2025-12-22T18:56:44,18,Monday,sess_ent_bg_104_0004,468,0.11,0.57,US,false
evt_ent_bg_104_0005,ent_bg_104,res_hr,read,2025-10-15T08:39:07,8,Wednesday,sess_ent_bg_104_0005,1310,0.12,0.51,US,false
evt_ent_bg_104_0006,ent_bg_104,res_pay,login,2026-03-01T08:15:46,8,Sunday,sess_ent_bg_104_0006,213,0.48,0.82,US,false
evt_ent_bg_104_0007,ent_bg_104,res_fin,read,2025-12-31T16:23:27,16,Wednesday,sess_ent_bg_104_0007,433,0.23,0.69,US,false
evt_ent_bg_104_0008,ent_bg_104,res_proddb,login,2025-10-27T14:49:25,14,Monday,sess_ent_bg_104_0008,3504,0.46,0.46,US,false
evt_ent_bg_104_0009,ent_bg_104,res_admin,read,2026-01-28T12:45:55,12,Wednesday,sess_ent_bg_104_0009,742,0.21,0.77,US,false
evt_ent_bg_104_0010,ent_bg_104,res_fin,read,2025-12-02T19:47:13,19,Tuesday,sess_ent_bg_104_0010,226,0.52,0.5,US,false
evt_ent_bg_104_0011,ent_bg_104,res_admin,write,2025-10-31T18:04:05,18,Friday,sess_ent_bg_104_0011,3168,0.59,0.38,US,false
evt_ent_bg_104_0012,ent_bg_104,res_admin,read,2026-02-22T12:49:56,12,Sunday,sess_ent_bg_104_0012,3588,0.59,0.94,US,false
evt_ent_bg_105_0000,ent_bg_105,res_pay,login,2025-10-16T13:12:15,13,Thursday,sess_ent_bg_105_0000,1341,0.21,0.63,US,false
evt_ent_bg_105_0001,ent_bg_105,res_proddb,write,2026-03-01T19:48:25,19,Sunday,sess_ent_bg_105_0001,3307,0.35,0.65,US,false
evt_ent_bg_105_0002,ent_bg_105,res_hr,write,2025-09-12T15:35:12,15,Friday,sess_ent_bg_105_0002,820,0.22,0.93,US,false
evt_ent_bg_105_0003,ent_bg_105,res_hr,read,2025-12-13T16:46:00,16,Saturday,sess_ent_bg_105_0003,883,0.17,0.78,US,false
evt_ent_bg_105_0004,ent_bg_105,res_proddb,write,2025-10-21T18:09:43,18,Tuesday,sess_ent_bg_105_0004,1503,0.47,0.59,US,false
evt_ent_bg_106_0000,ent_bg_106,res_gh,login,2025-11-06T18:17:06,18,Thursday,sess_ent_bg_106_0000,2131,0.48,0.8,US,false
evt_ent_bg_106_0001,ent_bg_106,res_pay,write,2026-02-09T14:21:22,14,Monday,sess_ent_bg_106_0001,1931,0.34,0.81,US,false
evt_ent_bg_106_0002,ent_bg_106,res_hr,read,2026-02-27T08:16:22,8,Friday,sess_ent_bg_106_0002,139,0.36,0.9,US,false
evt_ent_bg_106_0003,ent_bg_106,res_gh,login,2026-01-03T19:05:23,19,Saturday,sess_ent_bg_106_0003,2348,0.16,0.87,US,false
evt_ent_bg_106_0004,ent_bg_106,res_gh,login,2025-12-19T18:13:44,18,Friday,sess_ent_bg_106_0004,417,0.31,0.65,US,false
evt_ent_bg_106_0005,ent_bg_106,res_gh,login,2025-11-30T07:55:12,7,Sunday,sess_ent_bg_106_0005,485,0.36,0.75,US,false
evt_ent_bg_106_0006,ent_bg_106,res_fin,read,2026-01-25T13:47:47,13,Sunday,sess_ent_bg_106_0006,1519,0.27,0.6,US,false
evt_ent_bg_106_0007,ent_bg_106,res_gh,write,2025-12-09T11:11:47,11,Tuesday,sess_ent_bg_106_0007,1130,0.29,0.59,US,false
evt_ent_bg_106_0008,ent_bg_106,res_gh,read,2026-01-02T19:54:14,19,Friday,sess_ent_bg_106_0008,486,0.59,0.73,US,false
evt_ent_bg_106_0009,ent_bg_106,res_proddb,read,2025-09-16T11:40:43,11,Tuesday,sess_ent_bg_106_0009,1504,0.52,0.61,US,false
evt_ent_bg_106_0010,ent_bg_106,res_gh,login,2025-12-08T17:26:50,17,Monday,sess_ent_bg_106_0010,156,0.22,0.76,US,false
evt_ent_bg_107_0000,ent_bg_107,res_proddb,login,2025-11-24T17:58:58,17,Monday,sess_ent_bg_107_0000,2346,0.16,0.7,US,false
evt_ent_bg_107_0001,ent_bg_107,res_proddb,login,2026-01-19T13:51:44,13,Monday,sess_ent_bg_107_0001,1105,0.24,0.59,US,false
evt_ent_bg_107_0002,ent_bg_107,res_gh,read,2025-12-29T10:55:47,10,Monday,sess_ent_bg_107_0002,258,0.11,0.68,US,false
evt_ent_bg_107_0003,ent_bg_107,res_hr,read,2025-11-21T09:51:31,9,Friday,sess_ent_bg_107_0003,3038,0.43,0.58,US,false
evt_ent_bg_107_0004,ent_bg_107,res_proddb,read,2025-12-20T19:11:38,19,Saturday,sess_ent_bg_107_0004,1287,0.41,0.9,US,false
evt_ent_bg_107_0005,ent_bg_107,res_proddb,login,2025-11-29T13:36:21,13,Saturday,sess_ent_bg_107_0005,3541,0.14,0.69,US,false
evt_ent_bg_108_0000,ent_bg_108,res_admin,write,2025-10-04T14:45:05,14,Saturday,sess_ent_bg_108_0000,309,0.13,0.47,US,false
evt_ent_bg_108_0001,ent_bg_108,res_fin,login,2025-11-15T07:29:35,7,Saturday,sess_ent_bg_108_0001,2917,0.46,0.65,US,false
evt_ent_bg_108_0002,ent_bg_108,res_admin,login,2025-11-14T13:04:47,13,Friday,sess_ent_bg_108_0002,287,0.53,0.91,US,false
evt_ent_bg_108_0003,ent_bg_108,res_fin,write,2025-10-15T11:35:18,11,Wednesday,sess_ent_bg_108_0003,1301,0.19,0.64,US,false
evt_ent_bg_108_0004,ent_bg_108,res_pay,write,2026-01-05T12:45:22,12,Monday,sess_ent_bg_108_0004,947,0.42,0.49,US,false
evt_ent_bg_108_0005,ent_bg_108,res_gh,write,2025-11-05T09:43:34,9,Wednesday,sess_ent_bg_108_0005,1591,0.53,0.59,US,false
evt_ent_bg_108_0006,ent_bg_108,res_fin,login,2025-10-17T08:42:13,8,Friday,sess_ent_bg_108_0006,1818,0.54,0.54,US,false
evt_ent_bg_108_0007,ent_bg_108,res_admin,read,2025-12-02T11:40:29,11,Tuesday,sess_ent_bg_108_0007,512,0.51,0.6,US,false
evt_ent_bg_108_0008,ent_bg_108,res_fin,write,2026-02-20T15:55:29,15,Friday,sess_ent_bg_108_0008,2257,0.5,0.86,US,false
evt_ent_bg_108_0009,ent_bg_108,res_fin,read,2025-12-27T08:59:46,8,Saturday,sess_ent_bg_108_0009,3100,0.39,0.82,US,false
evt_ent_bg_108_0010,ent_bg_108,res_proddb,read,2026-02-17T11:59:25,11,Tuesday,sess_ent_bg_108_0010,1683,0.46,0.8,US,false
evt_ent_bg_108_0011,ent_bg_108,res_hr,login,2026-02-16T08:37:54,8,Monday,sess_ent_bg_108_0011,367,0.48,0.44,US,false
evt_ent_bg_108_0012,ent_bg_108,res_gh,login,2026-01-23T18:49:19,18,Friday,sess_ent_bg_108_0012,3116,0.51,0.77,US,false
evt_ent_bg_109_0000,ent_bg_109,res_admin,login,2026-01-30T15:27:23,15,Friday,sess_ent_bg_109_0000,2369,0.6,0.8,US,false
evt_ent_bg_109_0001,ent_bg_109,res_proddb,read,2025-12-06T14:04:26,14,Saturday,sess_ent_bg_109_0001,3224,0.51,0.51,US,false
evt_ent_bg_109_0002,ent_bg_109,res_admin,login,2025-10-24T09:06:49,9,Friday,sess_ent_bg_109_0002,3516,0.11,0.6,US,false
evt_ent_bg_109_0003,ent_bg_109,res_fin,read,2026-03-06T19:47:37,19,Friday,sess_ent_bg_109_0003,311,0.51,0.47,US,false
evt_ent_bg_109_0004,ent_bg_109,res_hr,write,2025-11-04T15:49:03,15,Tuesday,sess_ent_bg_109_0004,2217,0.48,0.49,US,false
evt_ent_bg_110_0000,ent_bg_110,res_proddb,login,2025-09-14T09:39:26,9,Sunday,sess_ent_bg_110_0000,2064,0.5,0.82,US,false
